序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
138,600006,东风股份,8.03,10.0,0.73,160003.0,128482409.0,0.0,8.03,8.03,8.03,7.3,0.38,0.8,-105.06,1.97,16060000000.0,16060000000.0,0.0,0.0,14.71,8.96
139,002899,英派斯,27.39,10.0,2.49,146898.0,389478521.13,11.57,27.39,24.51,24.8,24.9,1.48,9.94,34.77,2.41,4048159173.0,4048159173.0,0.0,0.0,50.0,22.17
140,002693,双成药业,15.62,10.0,1.42,356767.0,536702089.16,8.59,15.62,14.4,14.4,14.2,2.08,8.67,-128.39,14.93,6477453895.0,6425788340.0,0.0,0.0,-44.17,-14.78
141,002397,梦洁股份,3.52,10.0,0.32,954271.0,329433363.16,10.0,3.52,3.2,3.2,3.2,2.89,16.23,95.81,2.22,2632190679.0,2069239740.0,0.0,0.0,22.65,19.73
142,002189,中光学,21.45,10.0,1.95,140029.0,296540691.27,4.36,21.45,20.6,21.45,19.5,2.33,5.36,-188.31,5.21,5602724406.0,5601844913.0,0.0,0.0,-6.82,4.23
143,002173,创新医疗,10.01,10.0,0.91,511211.0,488820090.22,9.56,10.01,9.14,9.18,9.1,1.45,12.3,-118.98,2.4,4417256364.0,4161021545.0,0.0,0.0,3.95,25.75
144,002016,世荣兆业,6.82,10.0,0.62,159548.0,105764809.34,8.55,6.82,6.29,6.5,6.2,2.66,1.97,172.95,1.16,5518032210.0,5518032210.0,0.0,0.0,-9.55,10.36
145,000536,华映科技,5.39,10.0,0.49,3456868.0,1792884958.19,7.76,5.39,5.01,5.15,4.9,3.77,12.51,-13.18,9.46,14908916808.0,14893014761.0,0.0,1.51,-39.57,19.51
146,000056,皇庭国际,3.08,10.0,0.28,1293429.0,383391907.0,10.0,3.08,2.8,2.8,2.8,2.8,14.31,-10.69,5.09,3727073258.0,2783308399.0,0.0,0.0,-0.32,12.82
147,000004,国华网安,13.97,10.0,1.27,194050.0,259610794.0,10.79,13.97,12.6,12.95,12.7,1.4,15.37,-38.71,11.58,1849352540.0,1764244659.0,0.0,0.0,-27.09,0.94
148,688031,星环科技-U,56.0,10.0,5.09,90438.0,498365696.0,8.82,57.0,52.51,52.66,50.91,1.02,9.65,-17.33,5.83,6767155808.0,5246006976.0,0.0,0.14,39.44,21.4
149,003029,吉大正元,24.87,10.0,2.26,108182.0,260656328.09,9.2,24.87,22.79,22.79,22.61,2.18,6.33,-50.66,3.95,4815335045.0,4248853995.0,0.0,0.0,-7.2,13.98
150,000158,常山北明,24.66,9.99,2.24,3081811.0,7465981427.33,5.53,24.66,23.42,23.74,22.42,1.81,19.41,-103.91,7.08,39421888340.0,39155611855.0,0.0,0.0,-19.57,22.44
151,600081,东风科技,11.89,9.99,1.08,46647.0,55463842.0,0.0,11.89,11.89,11.89,10.81,0.66,0.84,80.52,1.45,6575481161.0,6575481161.0,0.0,0.0,11.96,16.0
152,600996,贵广网络,9.25,9.99,0.84,339533.0,300293033.0,10.34,9.25,8.38,8.46,8.41,2.48,2.77,-12.49,3.36,11322220437.0,11322220437.0,0.0,0.0,-11.65,8.19
153,600579,中化装备,9.25,9.99,0.84,384836.0,344542024.0,9.27,9.25,8.47,8.49,8.41,0.89,7.78,-3.18,-8.02,4576089321.0,4576089321.0,0.0,0.0,26.02,-24.18
154,603189,网达软件,17.84,9.99,1.62,185669.0,316213505.0,9.99,17.84,16.22,16.4,16.22,1.58,6.89,336.04,3.21,4808742546.0,4808742546.0,0.0,0.0,7.15,20.62
155,002212,天融信,8.92,9.99,0.81,1679646.0,1438231053.89,9.0,8.92,8.19,8.39,8.11,1.76,14.39,-46.61,1.14,10520728601.0,10413002242.0,0.0,0.0,23.89,38.29
156,603270,金帝股份,24.01,9.99,2.18,148832.0,338751153.0,11.5,24.01,21.5,22.0,21.83,2.6,21.05,47.28,2.46,5260751075.0,1697907175.0,0.0,0.0,26.04,23.76
157,002199,东晶电子,7.38,9.99,0.67,165431.0,116970274.76,9.84,7.38,6.72,6.83,6.71,1.01,6.8,-30.25,6.99,1796604639.0,1796604639.0,0.0,0.0,-24.23,-1.47
158,600178,东安动力,12.89,9.98,1.17,361616.0,463706687.0,3.41,12.89,12.49,12.89,11.72,3.17,7.75,-2849.09,2.39,6070202562.0,6012877715.0,0.0,0.0,-8.65,10.74
159,000062,深圳华强,24.68,9.98,2.24,465416.0,1105256491.3,9.67,24.68,22.51,22.6,22.44,2.54,4.46,72.71,3.73,25813042067.0,25776294633.0,0.0,0.0,-20.31,10.18
160,002380,科远智慧,23.47,9.98,2.13,152244.0,348673912.94,7.83,23.47,21.8,21.8,21.34,0.77,10.71,26.64,2.64,5632604002.0,3337527645.0,0.0,0.0,15.05,27.0
161,300022,吉峰科技,5.84,9.98,0.53,453925.0,258280386.2,13.18,6.0,5.3,5.34,5.31,3.3,9.18,-89.9,5.3,2886363819.0,2886299871.0,0.0,0.0,17.74,8.75
162,600839,四川长虹,11.57,9.98,1.05,9369636.0,10449818450.0,8.08,11.57,10.72,10.88,10.52,2.3,20.3,116.25,3.75,53409945649.0,53395071361.0,0.0,0.0,-12.75,19.9
163,002354,天娱数科,8.05,9.97,0.73,4422898.0,3447473407.12,9.02,8.05,7.39,7.39,7.32,1.36,27.33,-1164.05,9.55,13319415851.0,13027886405.0,0.0,0.0,104.31,49.91
164,600126,杭钢股份,7.61,9.97,0.69,82769.0,62987300.0,0.0,7.61,7.61,7.61,6.92,0.12,0.25,-43.15,1.31,25700408922.0,25700408922.0,0.0,0.0,78.22,59.21
165,600654,中安科,3.64,9.97,0.33,939079.0,330572035.0,9.37,3.64,3.33,3.33,3.31,1.35,4.08,734.96,6.39,10475157274.0,8371127259.0,0.0,0.0,20.13,12.69
166,002253,川大智胜,13.57,9.97,1.23,287527.0,375240503.37,9.81,13.57,12.36,12.36,12.34,0.83,13.84,-84.93,2.6,3061746109.0,2819432522.0,0.0,0.0,-35.63,-1.81
167,601606,长城军工,12.69,9.97,1.15,349109.0,438855568.0,3.64,12.69,12.27,12.69,11.54,4.49,4.82,-90.57,3.65,9190458396.0,9190458396.0,0.0,0.0,-0.39,7.91
168,600666,奥瑞德,2.76,9.96,0.25,247893.0,68418529.0,0.0,2.76,2.76,2.76,2.51,0.4,1.02,-207.85,7.76,7627295447.0,6678518101.0,0.0,0.0,8.24,8.66
169,002695,煌上煌,9.17,9.95,0.83,146417.0,128967757.79,9.95,9.17,8.34,8.34,8.34,2.57,3.15,48.75,1.84,5107204733.0,4258121659.0,0.0,0.0,8.01,7.5
170,000958,电投产融,6.52,9.95,0.59,1987940.0,1264486697.01,9.27,6.52,5.97,5.98,5.93,4.79,3.69,34.5,1.78,35099888750.0,35099742050.0,0.0,0.0,-22.57,4.65
171,600797,浙大网新,8.4,9.95,0.76,1252732.0,1015605260.0,10.34,8.4,7.61,7.78,7.64,1.25,12.19,-130.54,2.63,8631227657.0,8631227657.0,0.0,0.0,22.63,16.99
172,600698,湖南天雁,5.86,9.94,0.53,352782.0,206562617.0,3.0,5.86,5.7,5.86,5.33,2.36,4.25,3818.21,8.2,6277349388.0,4865823288.0,0.0,0.0,4.83,29.65
173,002131,利欧股份,4.54,9.93,0.41,14183977.0,6172536475.82,9.93,4.54,4.13,4.14,4.13,1.15,24.24,-144.51,2.39,30742634643.0,26564614763.0,0.0,0.0,114.15,46.93
174,002542,中化岩土,4.1,9.92,0.37,1676696.0,667613220.9,7.24,4.1,3.83,3.97,3.73,2.8,10.47,-28.81,3.68,7405078626.0,6565123561.0,0.0,0.0,-39.88,4.59
175,002044,美年健康,5.43,9.92,0.49,2717130.0,1404402245.22,9.72,5.43,4.95,5.1,4.94,4.53,7.02,647.14,2.78,21254398802.0,21027396550.0,0.0,0.0,6.47,18.3
176,300277,海联讯,13.6,9.85,1.22,392102.0,515923405.88,11.47,13.87,12.45,12.59,12.38,2.15,11.72,756.13,9.35,4556000000.0,4550863280.0,0.07,0.07,13.14,20.67
177,688435,英方软件,40.25,9.82,3.6,77020.0,301854071.0,12.99,41.46,36.7,37.4,36.65,3.82,16.69,-79.61,3.03,3360875000.0,1857453579.0,0.25,0.12,8.96,33.37
178,300578,会畅通讯,22.86,9.75,2.03,254076.0,557333529.64,9.27,23.06,21.13,21.89,20.83,2.55,13.09,147.82,3.86,4532446256.0,4436199256.0,0.04,0.44,-9.72,18.75
179,688326,经纬恒润-W,110.8,9.7,9.8,45204.0,478799743.0,12.18,110.8,98.5,98.5,101.0,1.63,5.68,-24.31,3.1,13293340800.0,8818502307.0,0.13,0.71,13.41,31.75
180,688225,亚信安全,23.75,9.7,2.1,123649.0,282168434.0,13.86,24.42,21.42,21.42,21.65,1.46,5.91,-34.2,4.89,9500237500.0,4966309371.0,-0.08,-0.79,24.28,30.42
181,688207,格灵深瞳,18.0,9.69,1.59,228585.0,400158810.0,10.6,18.15,16.41,16.41,16.41,1.83,12.79,-25.4,2.18,4661516646.0,3215930148.0,0.0,0.28,12.15,26.4
182,300379,东方通,17.15,9.58,1.5,684096.0,1137440456.74,8.5,17.21,15.88,16.13,15.65,1.96,12.99,-39.15,2.73,9568376500.0,9031834223.0,0.0,0.18,2.88,13.65
183,301316,慧博云通,27.24,9.57,2.38,560222.0,1507514554.64,16.61,29.13,25.0,25.33,24.86,1.54,23.07,214.05,10.51,10896272400.0,6614593942.0,0.04,-0.18,29.84,6.53
184,688685,迈信林,52.06,9.55,4.54,124962.0,634357557.0,13.57,54.45,48.0,48.5,47.52,1.58,8.59,156.38,10.49,7570912284.0,7570912284.0,-0.21,-0.25,31.4,56.85
185,002467,二六三,7.11,9.55,0.62,3012248.0,2047034317.4,9.24,7.11,6.51,6.58,6.49,1.56,22.09,113.71,5.19,9778894017.0,9693608287.0,0.14,1.57,59.06,28.8
186,836942,恒立钻具,15.6,9.55,1.36,14497.0,21428658.25,8.99,15.6,14.32,14.59,14.24,2.63,3.51,24.0,2.0,956702760.0,643539218.0,2.97,3.59,-6.36,13.13
187,838227,美登科技,59.0,9.46,5.1,30924.0,174030565.7,11.67,59.0,52.71,54.1,53.9,2.03,17.55,55.19,5.73,2297548500.0,1039798536.0,0.05,0.24,32.67,21.52
188,300184,力源信息,11.14,9.43,0.96,1615565.0,1723871688.14,10.71,11.19,10.1,10.18,10.18,1.98,15.41,96.16,3.48,12855692811.0,11677413975.0,-0.09,0.18,-9.43,19.4
189,301060,兰卫医学,10.66,9.33,0.91,255389.0,265324920.66,8.31,10.68,9.87,9.87,9.75,3.5,7.16,-78.9,2.47,4269511220.0,3801145966.0,0.19,0.38,0.85,17.01
190,688369,致远互联,30.1,9.26,2.55,114947.0,343247567.0,15.14,31.93,27.76,28.56,27.55,1.11,9.98,-23.76,2.91,3466269014.0,3466269014.0,-0.03,0.23,30.76,49.98
191,300326,凯利泰,7.84,9.19,0.66,420356.0,320407154.28,9.47,7.86,7.18,7.25,7.18,3.09,5.87,75.2,1.96,5621486451.0,5618055510.0,0.0,0.13,32.88,20.62
192,836395,朗鸿科技,16.43,9.17,1.38,50879.0,79509555.63,9.5,16.44,15.01,15.39,15.05,2.55,8.98,36.56,10.39,2095712220.0,930504506.0,0.0,0.8,-2.84,30.09
193,300074,华平股份,4.54,9.13,0.38,470678.0,207607800.23,9.86,4.57,4.16,4.18,4.16,2.75,8.83,-30.79,2.39,2428216730.0,2420323345.0,-0.22,0.0,-2.99,14.07
194,688299,长阳科技,15.48,9.09,1.29,223692.0,332721879.0,12.4,15.81,14.05,14.31,14.19,3.07,7.8,182.13,2.11,4496892260.0,4440188973.0,-0.06,-0.19,-7.97,5.31
195,300391,长药控股,4.83,9.03,0.4,324490.0,150975407.0,10.61,4.87,4.4,4.47,4.43,0.98,9.26,-7.01,119.58,1692123421.0,1692123421.0,-0.21,0.21,-31.97,-4.17
196,831726,朱老六,21.38,9.03,1.77,70902.0,145675038.08,12.24,21.82,19.42,19.8,19.61,2.67,12.68,90.96,4.97,2176270200.0,1195509843.0,0.19,-0.33,-17.29,7.44
197,301230,泓博医药,32.74,9.02,2.71,156069.0,501264186.53,11.66,33.54,30.04,30.52,30.03,2.33,20.31,224.85,4.38,4570065448.0,2516406386.0,0.03,0.03,28.75,28.29
198,831689,克莱特,24.53,9.02,2.03,67563.0,159660268.48,12.04,24.66,21.95,21.95,22.5,1.0,18.22,28.11,3.91,1800502000.0,909838943.0,0.04,-0.16,17.09,27.1
199,835184,国源科技,15.2,8.96,1.25,106399.0,158659437.77,10.25,15.48,14.05,14.15,13.95,1.74,12.15,100.72,3.34,2033608000.0,1330783256.0,0.0,0.33,-5.0,40.74
200,688197,首药控股-U,32.71,8.92,2.68,15199.0,48891987.0,9.52,32.92,30.06,30.5,30.03,4.01,2.73,-24.19,5.93,4864609710.0,1824113776.0,-0.12,0.03,-5.52,9.62
201,688656,浩欧博,93.6,8.91,7.66,14061.0,127726411.0,11.61,94.99,85.01,85.94,85.94,1.56,2.23,166.65,7.32,5902259501.0,5902259501.0,0.0,-0.04,-2.19,-1.99
202,002065,东华软件,9.2,8.88,0.75,3773703.0,3352638672.5,9.47,9.3,8.5,8.57,8.45,2.65,12.98,45.15,2.5,29490437850.0,26752879171.0,0.11,0.77,32.76,26.72
203,300895,铜牛信息,37.69,8.87,3.07,164545.0,603783245.87,11.41,38.79,34.84,35.5,34.62,2.18,11.91,-62.02,5.87,5306776762.0,5207712253.0,-0.13,0.19,6.41,6.74
204,688256,寒武纪-U,651.96,8.86,53.07,117636.0,7416175393.0,9.0,655.89,601.99,609.99,598.89,1.08,2.82,-281.75,52.97,272165104686.0,272165104686.0,-0.01,0.0,36.97,-0.92
205,834765,美之高,24.71,8.85,2.01,40995.0,97076466.14,9.3,24.91,22.8,22.95,22.7,1.5,9.32,79.11,5.23,1720138317.0,1087173159.0,0.04,0.24,43.83,-27.45
206,688053,思科瑞,26.93,8.76,2.17,40617.0,106386837.0,8.64,26.96,24.82,25.47,24.76,1.81,9.39,-3053.85,1.65,2693000000.0,1165363434.0,-0.04,0.3,-1.28,-4.84
207,300249,依米康,13.55,8.75,1.09,809623.0,1070371256.17,8.91,13.55,12.44,12.44,12.46,1.48,21.67,605.09,14.36,5968612319.0,5062238334.0,0.07,0.15,46.96,6.03
208,002456,欧菲光,14.35,8.71,1.15,5424025.0,7470363055.36,10.76,14.5,13.08,13.23,13.2,2.05,16.68,756.4,13.11,47520947562.0,46675243341.0,0.0,0.0,-8.95,19.78
209,688227,品高股份,42.85,8.65,3.41,93499.0,387444935.0,12.27,43.85,39.01,42.15,39.44,1.9,14.59,-77.86,3.6,4844418534.0,2746547066.0,0.02,0.37,92.84,65.76
210,600228,返利科技,5.55,8.61,0.44,446594.0,239346928.0,8.61,5.6,5.16,5.22,5.11,1.2,10.72,-531.5,4.55,2326961692.0,2312514942.0,0.0,0.54,-12.74,-10.05
211,688109,品茗科技,29.6,8.58,2.34,38862.0,112908382.0,11.59,30.5,27.34,27.34,27.26,2.69,4.93,132.79,2.99,2333732080.0,2333732080.0,0.07,0.2,9.75,20.77
212,688500,慧辰股份,33.42,8.58,2.64,37813.0,122713582.0,8.51,33.52,30.9,31.09,30.78,1.75,5.09,-30.41,3.38,2482254124.0,2482254124.0,0.0,0.3,-8.01,-2.57
213,002529,海源复材,7.15,8.5,0.56,226686.0,158654502.1,7.44,7.18,6.69,6.69,6.59,0.81,8.72,-33.22,4.55,1859000000.0,1859000000.0,0.0,0.14,-22.7,-19.39
214,837748,路桥信息,25.75,8.47,2.01,40312.0,100868656.35,9.52,26.0,23.74,23.82,23.74,1.85,6.47,-191.69,6.8,1976055000.0,1605450056.0,0.0,0.74,-11.39,31.92
215,300359,全通教育,5.8,8.41,0.45,422248.0,238417557.5,9.16,5.83,5.34,5.34,5.35,2.26,6.67,-66.69,5.58,3673333848.0,3673149843.0,-0.17,-0.34,-13.56,10.27
216,300676,华大基因,54.18,8.4,4.2,260304.0,1366741951.87,8.48,54.23,49.99,50.98,49.98,2.29,6.31,-136.08,2.29,22529212934.0,22350340481.0,0.02,0.17,13.02,29.09
217,301157,华塑科技,55.8,8.37,4.31,66113.0,357862500.9,10.49,56.41,51.01,51.87,51.49,1.61,32.0,114.76,3.12,3348000000.0,1152831069.0,0.02,-0.05,48.96,24.0
218,831961,创远信科,18.3,8.35,1.41,119353.0,211541376.35,7.4,18.3,17.05,17.26,16.89,2.55,11.32,1022.91,3.47,2613981296.0,1929530186.0,0.55,0.88,-8.27,23.48
219,300003,乐普医疗,11.84,8.33,0.91,680350.0,782913157.36,8.51,11.88,10.95,11.0,10.93,3.59,4.21,20.81,1.43,22266434891.0,19133872373.0,0.0,0.0,-9.82,4.41
220,831641,格利尔,14.59,8.31,1.12,38276.0,53826819.2,8.61,14.59,13.43,13.67,13.47,2.24,8.57,709.83,3.15,1128025850.0,651550664.0,0.07,0.27,-18.67,19.69
221,300434,金石亚药,9.51,8.31,0.73,299711.0,277413853.49,7.97,9.52,8.82,8.82,8.78,2.46,8.76,49.29,1.58,3820584223.0,3253571528.0,-0.11,0.0,1.28,15.27
222,832278,鹿得医疗,8.44,8.21,0.64,62638.0,51677428.58,8.85,8.52,7.83,7.9,7.8,3.61,8.29,60.55,3.8,1485440000.0,637625120.0,0.12,0.24,-16.44,18.04
223,301052,果麦文化,30.81,8.18,2.33,167294.0,506209605.52,11.69,31.88,28.55,28.82,28.48,1.64,20.86,107.68,4.38,3048937235.0,2470836295.0,0.0,0.06,7.43,21.11
224,688393,安必平,21.6,8.16,1.63,55658.0,117884077.0,8.36,21.86,20.19,20.74,19.97,3.11,5.95,51.16,1.59,2021062298.0,2021062298.0,0.19,-0.32,12.44,24.78
225,300633,开立医疗,31.33,8.15,2.36,114848.0,350398976.79,9.32,31.5,28.8,29.0,28.97,2.48,2.65,93.29,4.34,13556879649.0,13556879649.0,-0.25,-0.51,-19.0,6.6
226,300253,卫宁健康,10.01,8.1,0.75,3040803.0,2974368975.1,15.01,10.5,9.11,9.35,9.26,2.09,16.08,106.37,3.78,21931741652.0,18931286084.0,0.0,0.2,24.66,39.8
227,002583,海能达,14.58,8.08,1.09,2720560.0,3880926644.32,9.93,14.84,13.5,13.54,13.49,2.03,21.21,79.07,4.35,26513210675.0,18699812994.0,-0.21,-0.48,-30.27,2.6
228,837046,亿能电力,15.0,8.07,1.12,72841.0,106164546.24,6.41,15.0,14.11,14.5,13.88,1.77,14.16,87.17,6.21,1517250000.0,771581055.0,0.0,0.81,-9.2,-0.66
229,300049,福瑞股份,35.95,8.06,2.68,158588.0,552881600.08,8.15,36.0,33.29,33.29,33.27,2.38,6.79,70.41,5.95,9575501795.0,8394373245.0,0.11,0.08,-7.42,13.98
230,002607,中公教育,3.76,8.05,0.28,7973422.0,2913529621.16,9.77,3.83,3.49,3.51,3.48,2.44,15.86,103.43,31.54,23189421703.0,18908078624.0,0.0,-0.53,6.52,10.59
231,601003,柳钢股份,3.1,8.01,0.23,525385.0,158574758.0,10.8,3.16,2.85,2.85,2.87,4.34,2.05,-19.38,0.94,7944658920.0,7944658920.0,0.65,0.65,-6.63,12.32
232,600189,泉阳泉,7.6,7.95,0.56,294251.0,219076610.0,8.95,7.7,7.07,7.07,7.04,4.29,4.11,190.33,4.48,5435503371.0,5435503371.0,0.0,0.0,-15.84,5.41
233,833075,柏星龙,35.9,7.94,2.64,71864.0,248811287.47,10.49,36.0,32.51,33.3,33.26,1.51,20.6,44.99,5.76,2326858500.0,1252151218.0,0.0,0.84,33.51,34.31
234,000066,中国长城,16.05,7.94,1.18,3230432.0,5022590892.8,9.68,16.28,14.84,15.2,14.87,2.24,10.28,-56.47,4.31,51774075362.0,50425782963.0,0.0,0.19,-21.05,10.16
235,688222,成都先导,15.82,7.91,1.16,338310.0,521345537.0,8.53,16.1,14.85,14.95,14.66,2.36,8.44,157.84,4.6,6338757600.0,6338757600.0,0.06,0.0,18.5,28.41
236,603078,江化微,18.21,7.88,1.33,331083.0,588229402.0,8.0,18.23,16.88,16.99,16.88,3.74,8.59,61.06,4.23,7022454286.0,7022454286.0,0.0,0.0,11.65,8.78
237,688071,华依科技,39.04,7.85,2.84,48084.0,184309817.0,15.88,41.01,35.26,36.61,36.2,1.85,5.67,-84.5,3.3,3310190825.0,3310190825.0,0.1,0.08,48.84,44.86
238,834475,三友科技,24.06,7.8,1.74,111702.0,258597692.5,16.35,24.85,21.2,21.2,22.32,1.8,26.9,212.42,6.87,2475658512.0,999208432.0,0.04,-0.12,76.01,49.26
239,300662,科锐国际,23.7,7.78,1.71,79347.0,182816367.62,9.73,23.94,21.8,22.1,21.99,2.14,4.04,25.86,2.43,4664310708.0,4651921130.0,0.0,0.13,4.45,12.54
240,871981,晶赛科技,34.12,7.77,2.46,41730.0,138361672.55,9.22,34.28,31.36,31.36,31.66,2.2,11.27,230.13,5.09,2609088160.0,1263541769.0,0.03,0.0,-17.6,28.85
241,300730,科创信息,13.6,7.77,0.98,221353.0,295479530.44,9.43,13.82,12.63,12.69,12.62,2.39,11.25,-38.98,10.55,3279489679.0,2674822867.0,0.0,0.07,-5.49,11.75
242,300270,中威电子,8.33,7.76,0.6,342817.0,275502642.76,10.74,8.47,7.64,7.65,7.73,2.31,13.37,-37.56,4.07,2522374213.0,2136340730.0,0.12,0.24,2.21,16.5
243,688426,康为世纪,25.58,7.75,1.84,26562.0,66313789.0,10.32,25.85,23.4,23.66,23.74,1.36,6.99,-22.56,1.88,2877589255.0,971869433.0,0.08,0.31,2.48,-10.59
244,300785,值得买,40.38,7.74,2.9,272490.0,1063158724.03,7.42,40.38,37.6,37.6,37.48,1.13,22.29,1582.92,4.38,8029774712.0,4937022864.0,0.17,0.72,39.24,20.54
245,002102,能特科技,2.65,7.72,0.19,747633.0,195066804.78,8.13,2.69,2.49,2.5,2.46,2.86,3.21,43.54,1.66,6979666169.0,6177427545.0,0.0,0.38,-10.77,1.15
246,300805,电声股份,12.14,7.72,0.87,312141.0,367222839.44,8.43,12.3,11.35,11.46,11.27,1.54,10.83,632.35,3.39,5150438607.0,3498296295.0,0.0,0.17,37.95,9.57
247,430090,同辉信息,7.4,7.71,0.53,202161.0,146860915.11,7.42,7.45,6.94,6.98,6.87,1.63,11.79,-38.22,9.95,1475068240.0,1269085592.0,-0.13,0.27,-22.92,34.06
248,002265,建设工业,30.77,7.66,2.19,1072205.0,3191184258.8,9.24,30.94,28.3,29.18,28.58,1.29,26.6,130.13,8.97,31786653323.0,12403295459.0,0.07,0.52,160.1,32.23
249,688739,成大生物,28.28,7.65,2.01,101045.0,282361382.0,8.72,28.89,26.6,26.6,26.27,4.58,5.35,26.79,1.23,11777206000.0,5338874754.0,-0.11,-0.14,0.0,9.7
250,839719,宁新新材,10.71,7.64,0.76,64407.0,66455271.87,8.34,10.74,9.91,10.0,9.95,1.51,8.8,-14.77,1.13,997030314.0,783904120.0,-0.09,0.56,-24.31,2.78
251,300454,深信服,78.18,7.63,5.54,199919.0,1549555392.89,10.2,80.7,73.29,73.31,72.64,2.06,7.19,-42.67,3.97,32982672529.0,21751892247.0,-0.11,-0.05,11.45,36.2
252,002640,跨境通,4.8,7.62,0.34,2942702.0,1372732379.07,7.17,4.8,4.48,4.48,4.46,1.55,20.62,-315.75,5.61,7478598384.0,6849110222.0,0.21,0.42,39.94,25.0
253,300143,盈康生命,9.62,7.61,0.68,158858.0,149357901.97,6.71,9.65,9.05,9.05,8.94,3.02,2.48,65.51,3.02,7209724430.0,6170043662.0,0.21,0.42,-9.93,4.57
254,002496,辉丰股份,1.7,7.59,0.12,873840.0,145528422.4,10.13,1.74,1.58,1.58,1.58,1.12,7.4,1473.72,1.71,2562902451.0,2008357150.0,-0.58,0.0,-32.81,-8.6
255,688737,中自科技,19.64,7.56,1.38,38350.0,72944851.0,9.31,19.7,18.0,18.32,18.26,1.92,5.44,-124.99,1.28,2348246957.0,1384002361.0,0.05,0.2,20.71,10.28
256,836414,欧普泰,12.68,7.55,0.89,64490.0,79408756.16,9.41,12.69,11.58,11.82,11.79,2.27,11.67,-785.71,3.32,1011206808.0,700897600.0,0.08,0.24,-20.55,16.22
257,300790,宇瞳光学,31.09,7.54,2.18,1200726.0,3517510837.16,13.87,31.31,27.3,28.29,28.91,2.76,40.17,65.44,5.04,11631359119.0,9293282926.0,0.0,2.84,80.76,62.86
258,300768,迪普科技,21.4,7.54,1.5,257429.0,539478022.68,7.04,21.45,20.05,20.33,19.9,1.96,6.12,111.86,4.25,13777941435.0,9002288973.0,0.05,0.05,-1.15,22.29
259,600636,国新文化,8.45,7.51,0.59,197918.0,163427488.0,7.12,8.49,7.93,7.99,7.86,1.07,4.51,-151.42,1.52,3706480977.0,3706480977.0,0.0,-0.12,-24.01,-8.94
260,002850,科达利,129.0,7.5,9.0,115367.0,1461927430.45,11.8,131.76,117.6,117.96,120.0,1.47,5.96,25.83,3.19,35005673232.0,24971170872.0,-0.77,-0.46,16.51,32.06
261,688051,佳华科技,24.1,7.49,1.68,21138.0,49379613.0,8.52,24.1,22.19,22.65,22.42,2.05,2.73,-44.56,2.35,1863749400.0,1863749400.0,0.17,0.42,-3.91,15.75
262,300096,ST易联众,3.6,7.46,0.25,192255.0,67760001.05,8.06,3.62,3.35,3.35,3.35,1.82,4.48,-17.08,5.41,1548000000.0,1543394488.0,0.0,0.0,2.86,13.56
263,002582,好想你,9.23,7.45,0.64,970848.0,870646788.02,10.94,9.4,8.46,8.51,8.59,1.14,28.21,-51.57,1.17,4174353976.0,3176224111.0,0.11,0.0,35.34,11.47
264,603708,家家悦,10.57,7.42,0.73,139096.0,143630984.0,8.23,10.66,9.85,9.89,9.84,2.78,2.18,26.92,2.78,6747238970.0,6747238970.0,0.0,0.09,-10.2,-7.2
265,688037,芯源微,88.5,7.4,6.1,124979.0,1073689353.0,9.89,89.45,81.3,82.48,82.4,1.98,6.22,123.93,7.04,17785576491.0,17785576491.0,-0.09,-0.01,-6.55,5.82
266,603789,星光农机,6.84,7.38,0.47,123879.0,82312382.0,6.91,6.84,6.4,6.48,6.37,0.88,4.76,-17.61,5.38,1849887576.0,1778400000.0,0.0,0.44,-24.17,-11.51
267,000715,中兴商业,6.73,7.34,0.46,187048.0,122259345.0,7.34,6.73,6.27,6.27,6.27,1.79,4.51,37.97,1.48,2797788466.0,2793350395.0,0.3,0.3,-9.42,-3.17
268,688552,航天南湖,19.32,7.33,1.32,102515.0,198396330.0,11.0,20.27,18.29,18.3,18.0,5.02,12.21,-83.32,2.53,6515631360.0,1622751561.0,0.05,-0.05,-3.45,15.69
269,301127,天源环保,16.13,7.32,1.1,200112.0,316401846.37,6.85,16.2,15.17,15.2,15.03,2.6,4.6,41.82,3.5,10435558967.0,7014873883.0,-0.06,-0.12,23.98,6.54
270,002575,群兴玩具,8.07,7.31,0.55,656409.0,511357110.36,12.5,8.27,7.33,7.5,7.52,2.52,11.35,-377.14,6.29,5186750400.0,4666868895.0,0.0,-0.86,36.09,-2.06
271,002195,岩山科技,4.99,7.31,0.34,7643396.0,3717842022.37,10.32,5.11,4.63,4.65,4.65,1.54,13.62,502.1,2.9,28350907534.0,28009114570.0,0.0,-0.2,47.2,25.69
272,688579,山大地纬,10.87,7.31,0.74,179031.0,190308126.0,7.7,10.91,10.13,10.27,10.13,1.92,4.48,104.82,3.24,4348108700.0,4348108700.0,0.0,0.09,1.59,18.28
273,688293,奥浦迈,42.02,7.3,2.86,29157.0,123991853.0,12.51,44.79,39.89,40.0,39.16,5.97,3.77,131.39,2.27,4771318643.0,3252739122.0,0.69,0.65,5.18,15.19
