序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2495,603995,甬金股份,19.79,1.12,0.22,44036.0,86704940.0,2.76,19.96,19.42,19.55,19.57,0.78,1.2,9.29,1.35,7235562884.0,7235562884.0,0.0,0.05,0.66,8.2
2496,831689,克莱特,22.5,1.12,0.25,66894.0,150446151.47,10.97,23.88,21.44,21.7,22.25,0.82,18.04,25.78,3.59,1651500000.0,834544485.0,0.13,-0.13,7.66,16.58
2497,600557,康缘药业,13.5,1.12,0.15,90088.0,121242808.0,2.17,13.57,13.28,13.35,13.35,1.44,1.59,16.14,1.49,7687697931.0,7643143881.0,0.0,0.15,-7.34,-0.88
2498,600365,ST通葡,2.7,1.12,0.03,34709.0,9366601.0,3.0,2.73,2.65,2.66,2.67,0.98,0.83,-27.38,3.79,1153980000.0,1130544000.0,0.37,1.12,-6.25,-8.78
2499,601126,四方股份,16.21,1.12,0.18,105036.0,170004606.0,3.68,16.39,15.8,16.02,16.03,1.35,1.28,16.63,3.06,13509997560.0,13273618477.0,0.06,0.12,-13.96,-4.42
2500,603042,华脉科技,13.52,1.12,0.15,438007.0,592616514.0,4.64,13.75,13.13,13.14,13.37,0.82,27.27,-198.65,2.48,2171174637.0,2171174637.0,0.0,-0.29,6.21,-10.17
2501,003023,彩虹集团,18.04,1.12,0.2,29545.0,53058652.0,1.63,18.09,17.8,17.85,17.84,1.14,2.81,19.95,1.26,1900362464.0,1895505086.0,0.06,0.06,-0.82,0.84
2502,600663,陆家嘴,9.03,1.12,0.1,65330.0,58999162.0,3.47,9.15,8.84,8.92,8.93,0.86,0.21,32.34,1.85,45467437721.0,28495823468.0,0.0,0.22,-20.02,-8.23
2503,300655,晶瑞电材,9.03,1.12,0.1,304096.0,274493029.18,3.92,9.2,8.85,8.93,8.93,1.01,3.01,10790.25,3.7,9567790581.0,9135207997.0,0.11,0.22,-12.75,-3.53
2504,600545,卓郎智能,2.71,1.12,0.03,1152430.0,311801809.0,4.85,2.76,2.63,2.68,2.68,1.01,6.45,-30.58,1.53,4845242122.0,4845242122.0,0.0,0.37,22.07,12.92
2505,301157,华塑科技,51.49,1.12,0.57,45274.0,234007798.45,4.38,52.73,50.5,51.01,50.92,1.01,21.91,105.9,2.88,3089400000.0,1063786232.0,0.0,0.04,41.38,14.42
2506,300547,川环科技,28.92,1.12,0.32,259257.0,747550329.36,5.07,29.66,28.21,28.5,28.6,0.72,14.55,31.89,5.48,6272926552.0,5154226425.0,-0.03,-0.14,33.7,5.01
2507,301126,达嘉维康,10.85,1.12,0.12,29109.0,31564656.35,3.08,10.95,10.62,10.73,10.73,1.24,2.11,45.86,1.26,2228624720.0,1496033469.0,0.09,0.18,-9.36,3.93
2508,601798,蓝科高新,6.33,1.12,0.07,90846.0,57347408.0,2.4,6.38,6.23,6.23,6.26,1.06,2.56,-81.32,1.72,2244163493.0,2244163493.0,0.0,0.32,-3.51,-15.49
2509,603281,江瀚新材,24.46,1.12,0.27,16988.0,41634255.0,2.48,24.68,24.08,24.2,24.19,1.2,0.67,14.98,1.9,9131733350.0,6156433185.0,0.25,0.12,-4.75,0.25
2510,300219,鸿利智汇,7.25,1.12,0.08,166298.0,120532161.24,3.49,7.37,7.12,7.18,7.17,1.26,2.35,42.13,1.98,5132590419.0,5123109304.0,0.0,0.28,-2.55,-3.2
2511,600868,梅雁吉祥,2.72,1.12,0.03,1052200.0,286373555.0,3.72,2.76,2.66,2.68,2.69,1.46,5.54,333.06,2.28,5162964407.0,5162964407.0,0.0,0.37,10.57,9.68
2512,688192,迪哲医药-U,41.75,1.11,0.46,25128.0,105493303.0,4.92,42.7,40.67,40.96,41.29,1.61,1.35,-23.42,38.96,17436807591.0,7795341105.0,0.02,0.14,-12.11,0.68
2513,000655,金岭矿业,6.36,1.11,0.07,72256.0,45896743.35,2.07,6.42,6.29,6.31,6.29,0.96,1.21,18.95,1.14,3786363863.0,3786363863.0,0.0,0.0,-4.22,3.41
2514,601018,宁波港,3.64,1.11,0.04,371791.0,134573739.0,1.39,3.64,3.59,3.6,3.6,1.36,0.24,14.51,0.9,70813973772.0,57538999227.0,0.0,0.28,-4.21,-5.45
2515,002082,万邦德,6.37,1.11,0.07,66509.0,42285815.0,2.54,6.42,6.26,6.3,6.3,1.08,1.08,64.46,1.47,3928309280.0,3928309280.0,0.31,0.63,10.78,-0.93
2516,688069,德林海,14.58,1.11,0.16,6930.0,10085898.0,2.98,14.68,14.25,14.4,14.42,1.07,0.61,43.82,1.22,1647540000.0,1647540000.0,-0.07,-0.07,-8.7,-2.93
2517,688139,海尔生物,32.81,1.11,0.36,35394.0,115588390.0,2.1,32.97,32.29,32.45,32.45,1.55,1.11,25.31,2.43,10432021787.0,10432021787.0,0.0,0.03,0.06,-6.79
2518,301362,民爆光电,39.2,1.11,0.43,5112.0,20053715.56,2.09,39.54,38.73,38.8,38.77,1.24,1.72,16.45,1.64,4103064000.0,1163064000.0,0.0,0.15,-9.24,-0.05
2519,600562,国睿科技,20.08,1.11,0.22,120543.0,241298741.0,4.13,20.32,19.5,19.87,19.86,1.79,0.98,50.78,4.34,24936505427.0,24779357681.0,-0.1,0.1,0.3,0.75
2520,300239,东宝生物,5.48,1.11,0.06,131446.0,71963414.96,2.95,5.53,5.37,5.39,5.42,1.38,2.23,36.81,1.92,3252966700.0,3231252545.0,-0.18,0.0,-1.79,-12.46
2521,000581,威孚高科,18.28,1.11,0.2,87025.0,158454131.81,2.16,18.35,17.96,18.07,18.08,1.32,1.06,10.7,0.94,18224909436.0,15059066157.0,0.0,0.11,0.99,-3.18
2522,000563,陕国投Ａ,3.66,1.1,0.04,1122060.0,411891210.82,3.59,3.73,3.6,3.61,3.62,1.43,2.19,14.13,1.05,18717131510.0,18717131510.0,-0.27,0.0,-14.49,2.81
2523,002648,卫星化学,20.14,1.1,0.22,214906.0,432020688.4,2.46,20.29,19.8,19.89,19.92,0.96,0.64,13.78,2.44,67844524197.0,67800957248.0,0.0,0.2,3.23,7.18
2524,002462,嘉事堂,12.82,1.1,0.14,32356.0,41445132.72,1.97,12.9,12.65,12.7,12.68,1.57,1.11,12.14,0.85,3739685278.0,3736650772.0,0.08,0.0,-1.84,-0.77
2525,002461,珠江啤酒,9.16,1.1,0.1,75626.0,69104525.88,1.99,9.19,9.01,9.08,9.06,0.97,0.34,18.85,1.93,20274088877.0,20274088877.0,0.0,0.11,1.89,-7.38
2526,301273,瑞晨环保,20.18,1.1,0.22,8868.0,17921086.0,3.16,20.43,19.8,20.0,19.96,0.74,2.56,-25.82,1.51,1445731363.0,698797924.0,-0.05,-0.05,4.02,10.33
2527,301522,上大股份,35.78,1.1,0.39,45954.0,163985518.38,2.37,35.99,35.15,35.36,35.39,1.48,6.5,80.01,7.3,13305389345.0,2527875462.0,0.0,-0.06,-20.33,-1.97
2528,688321,微芯生物,18.35,1.1,0.2,44827.0,82404740.0,4.02,18.74,18.01,18.14,18.15,1.24,1.1,-109.86,4.92,7483065353.0,7483065353.0,-0.11,-0.05,-22.05,-1.24
2529,688326,经纬恒润-W,101.0,1.1,1.1,44201.0,449543596.0,7.27,105.0,97.74,104.0,99.9,2.17,5.55,-22.16,2.83,12117576000.0,8038526471.0,0.12,0.5,12.6,20.1
2530,002734,利民股份,8.27,1.1,0.09,54268.0,44711884.75,1.59,8.29,8.16,8.21,8.18,1.14,1.67,44.44,1.22,3034018828.0,2684721774.0,0.0,0.24,7.26,3.76
2531,000011,深物业A,8.27,1.1,0.09,58525.0,48397099.35,2.57,8.34,8.13,8.15,8.18,1.31,1.11,1032.27,1.1,4928747091.0,4353952741.0,0.12,0.12,-16.13,-5.38
2532,603899,晨光股份,28.49,1.1,0.31,50245.0,142600371.0,2.31,28.6,27.95,28.18,28.18,1.36,0.54,19.32,3.06,26319871686.0,26319871686.0,-0.04,0.32,-6.68,-5.82
2533,000651,格力电器,44.12,1.1,0.48,401399.0,1763199894.38,2.2,44.27,43.31,43.68,43.64,1.2,0.73,8.44,1.96,247134021293.0,243341488815.0,0.05,0.11,2.99,-2.93
2534,605366,宏柏新材,5.52,1.1,0.06,65038.0,35896059.0,2.38,5.58,5.45,5.48,5.46,1.08,1.03,-186.95,1.69,3505118160.0,3490296105.0,0.0,0.0,-14.15,1.85
2535,600774,汉商集团,7.36,1.1,0.08,49458.0,36361074.0,2.34,7.43,7.26,7.27,7.28,1.21,1.68,653.27,1.29,2171438479.0,2170038084.0,0.14,0.14,-6.48,-1.74
2536,300145,中金环境,3.68,1.1,0.04,759107.0,278696722.12,3.3,3.73,3.61,3.63,3.64,1.2,3.99,21.05,2.68,7068912868.0,7006695348.0,0.0,0.0,5.44,-0.81
2537,603580,艾艾精工,18.42,1.1,0.2,52746.0,97719571.0,6.53,19.31,18.12,18.22,18.22,2.48,4.04,309.15,5.55,2407000344.0,2407000344.0,0.05,0.05,-17.66,5.14
2538,301039,中集车辆,9.21,1.1,0.1,204409.0,187451718.31,2.85,9.26,9.0,9.13,9.11,1.8,1.41,15.36,1.23,17260685908.0,13388392800.0,0.0,0.0,-11.44,1.77
2539,000568,泸州老窖,115.5,1.09,1.25,116163.0,1337774916.7,2.91,116.65,113.33,114.0,114.25,1.46,0.79,11.0,3.91,170010398597.0,169471505742.0,0.03,0.09,-16.63,-6.73
2540,300782,卓胜微,84.36,1.09,0.91,127090.0,1074149412.35,3.82,86.09,82.9,83.48,83.45,1.62,2.84,79.5,4.42,45094429800.0,37758637903.0,-0.04,0.17,-16.72,-5.95
2541,301093,华兰股份,24.12,1.09,0.26,24048.0,57998384.8,2.68,24.49,23.85,23.86,23.86,1.48,2.72,43.74,1.36,3046571681.0,2129581236.0,0.08,0.04,5.37,1.34
2542,301516,中远通,16.7,1.09,0.18,60009.0,100285676.75,3.03,16.94,16.44,16.51,16.52,1.34,8.55,-137.38,3.36,4687719309.0,1171929831.0,0.0,-0.06,-14.97,-13.47
2543,600202,哈空调,4.64,1.09,0.05,189375.0,87579808.0,2.61,4.67,4.55,4.58,4.59,1.18,4.94,932.41,2.15,1778700718.0,1778700718.0,0.0,0.22,-3.33,4.27
2544,002821,凯莱英,79.82,1.09,0.86,31079.0,248270070.59,2.42,80.58,78.67,78.79,78.96,1.36,0.95,30.99,1.77,29351258981.0,26233085733.0,0.21,0.08,-9.6,4.9
2545,600615,丰华股份,12.07,1.09,0.13,50846.0,61238828.0,2.18,12.16,11.9,11.96,11.94,1.13,2.71,366.42,3.54,2269407532.0,2264627812.0,0.17,0.25,4.41,8.45
2546,688070,纵横股份,39.99,1.09,0.43,10650.0,42502777.0,2.76,40.39,39.3,39.49,39.56,1.04,1.22,-49.15,6.34,3502324200.0,3502324200.0,-0.25,0.0,-11.03,13.29
2547,603167,渤海轮渡,8.37,1.09,0.09,86502.0,71904982.0,1.93,8.38,8.22,8.27,8.28,1.21,1.84,11.45,1.06,3926739490.0,3926739490.0,-0.12,0.12,-0.83,-2.9
2548,601860,紫金银行,2.79,1.09,0.03,602041.0,167074020.0,2.17,2.8,2.74,2.75,2.76,1.07,1.7,5.67,0.53,10214143778.0,9908872256.0,0.36,0.0,-1.06,-0.36
2549,601368,绿城水务,4.65,1.09,0.05,72513.0,33596960.0,1.96,4.67,4.58,4.58,4.6,1.39,0.82,22.97,0.86,4105824808.0,4105824808.0,0.0,0.22,-4.12,-2.31
2550,600491,龙元建设,3.72,1.09,0.04,205403.0,76067283.0,2.45,3.75,3.66,3.68,3.68,1.27,1.34,-13.49,0.54,5690699593.0,5690699593.0,0.0,0.0,-16.78,-0.53
2551,002107,沃华医药,4.65,1.09,0.05,50581.0,23551320.72,2.17,4.7,4.6,4.6,4.6,1.12,0.89,87.87,3.92,2684024640.0,2648717423.0,0.22,0.22,-6.06,-2.72
2552,300054,鼎龙股份,26.98,1.09,0.29,175021.0,469375057.0,4.31,27.3,26.15,26.7,26.69,1.33,2.4,50.45,5.83,25314864305.0,19646147174.0,0.04,-0.04,-3.19,3.69
2553,600843,上工申贝,12.1,1.09,0.13,449582.0,546097503.0,4.51,12.35,11.81,11.94,11.97,1.49,9.58,-167.0,2.68,8629314408.0,5677595033.0,0.0,0.0,-20.34,-3.82
2554,600824,益民集团,4.66,1.08,0.05,726755.0,338892255.0,4.56,4.74,4.53,4.58,4.61,1.0,6.9,102.79,2.04,4911766160.0,4911766160.0,-0.21,0.22,26.63,4.25
2555,301322,绿通科技,22.38,1.08,0.24,11176.0,25025540.78,2.21,22.61,22.12,22.24,22.14,1.19,1.15,19.63,1.17,3284710295.0,2177970104.0,-0.04,-0.09,-17.87,2.75
2556,001202,炬申股份,14.01,1.08,0.15,24223.0,33964128.0,2.24,14.14,13.83,13.93,13.86,1.01,2.68,20.01,2.44,1804488000.0,1267073507.0,0.14,0.21,5.82,0.86
2557,600626,申达股份,3.74,1.08,0.04,253999.0,95585384.0,4.05,3.83,3.68,3.69,3.7,0.96,2.29,-69.6,1.57,4939585055.0,4143840375.0,-0.27,0.0,-6.27,2.47
2558,688189,南新制药,6.55,1.08,0.07,43788.0,28642609.0,2.01,6.6,6.47,6.52,6.48,1.06,1.6,-18.76,1.45,1797320000.0,1797320000.0,0.0,0.31,-12.08,0.15
2559,600717,天津港,4.68,1.08,0.05,217114.0,101332255.0,2.16,4.71,4.61,4.63,4.63,1.0,0.75,11.38,0.7,13543924858.0,13543924858.0,0.0,0.0,-4.49,-3.9
2560,600604,市北高新,4.68,1.08,0.05,211111.0,99099520.0,3.67,4.75,4.58,4.61,4.63,1.17,1.5,-67.28,1.39,8767066483.0,6586888483.0,0.0,0.0,-12.52,-1.68
2561,605277,新亚电子,15.95,1.08,0.17,444208.0,702735945.0,4.12,16.12,15.47,15.48,15.78,1.33,14.15,38.31,3.67,5172541313.0,5008018786.0,-0.06,0.06,15.16,13.04
2562,688439,振华风光,49.8,1.08,0.53,34283.0,170765429.0,2.96,50.49,49.03,49.27,49.27,1.39,3.01,30.07,2.06,9960000000.0,5673098572.0,-0.04,-0.04,-17.9,-2.91
2563,600853,龙建股份,3.76,1.08,0.04,258841.0,97120429.0,3.23,3.79,3.67,3.7,3.72,1.4,2.56,12.2,1.26,3815563573.0,3803021341.0,0.0,0.53,-6.23,-6.0
2564,002157,正邦科技,2.82,1.08,0.03,715269.0,201378962.07,2.51,2.84,2.77,2.78,2.79,1.55,1.0,65.07,2.24,26085458501.0,20175791334.0,0.36,0.36,-14.29,-3.42
2565,688432,有研硅,11.29,1.07,0.12,79641.0,89963650.0,2.86,11.45,11.13,11.23,11.17,1.51,1.57,54.26,3.28,14085641745.0,5730416279.0,0.09,0.09,-10.96,-0.09
2566,000952,广济药业,5.65,1.07,0.06,61594.0,34691992.3,2.5,5.69,5.55,5.59,5.59,0.72,1.79,-9.35,1.65,1976682665.0,1943530025.0,0.36,0.18,-3.58,-8.58
2567,688272,富吉瑞,17.9,1.07,0.19,12340.0,22135526.0,2.88,18.18,17.67,17.69,17.71,1.12,1.62,92.99,2.71,1360400000.0,1360400000.0,-0.06,0.06,-4.43,9.35
2568,603585,苏利股份,13.19,1.07,0.14,27885.0,37079204.0,4.98,13.6,12.95,12.95,13.05,1.31,1.55,211.96,1.02,2425026254.0,2374244754.0,0.08,0.0,6.37,10.19
2569,301045,天禄科技,23.58,1.07,0.25,34833.0,82143641.0,3.77,24.11,23.23,23.36,23.33,1.48,5.13,97.71,2.63,2601306882.0,1601672160.0,0.0,0.17,4.47,6.6
2570,300693,盛弘股份,28.32,1.07,0.3,193907.0,548689759.51,3.96,28.83,27.72,27.84,28.02,0.72,7.28,24.42,5.31,8809938811.0,7538743078.0,0.0,0.0,9.51,5.04
2571,600010,包钢股份,1.89,1.07,0.02,5232631.0,982823170.0,2.67,1.9,1.85,1.86,1.87,1.17,1.66,-124.63,1.67,85815340849.0,59529559043.0,0.0,0.0,-12.5,1.61
2572,688171,纬德信息,17.97,1.07,0.19,18195.0,32618172.0,3.82,18.18,17.5,17.78,17.78,1.54,3.54,216.77,1.8,1505407998.0,922732347.0,-0.06,0.39,-4.67,7.41
2573,605055,迎丰股份,5.68,1.07,0.06,311728.0,187439618.0,9.96,6.18,5.62,6.16,5.62,5.31,7.08,65.49,2.18,2499200000.0,2499200000.0,0.18,0.35,6.77,15.45
2574,300384,三联虹普,18.96,1.07,0.2,178680.0,332836244.77,3.57,18.98,18.31,18.75,18.76,0.93,8.13,17.4,2.29,6048377744.0,4165344716.0,-0.05,0.37,13.46,1.83
2575,300892,品渥食品,30.34,1.07,0.32,30183.0,91319621.0,4.3,31.0,29.71,30.0,30.02,1.27,4.68,-397.28,2.92,3034000000.0,1958826250.0,0.0,0.03,-16.65,-5.19
2576,002511,中顺洁柔,6.64,1.07,0.07,102207.0,67893147.99,2.44,6.7,6.54,6.57,6.57,1.53,0.81,120.13,1.59,8582571926.0,8401863755.0,0.15,0.0,-8.92,-2.5
2577,600266,城建发展,4.75,1.06,0.05,358486.0,170989657.0,3.19,4.82,4.67,4.68,4.7,1.41,1.73,13.56,0.48,9859781658.0,9859781658.0,0.0,-0.21,-29.84,-6.86
2578,000923,河钢资源,14.25,1.06,0.15,105346.0,149940097.99,1.49,14.28,14.07,14.1,14.1,1.61,1.68,12.08,0.97,9301387694.0,8947514138.0,-0.07,-0.07,-12.04,2.52
2579,000629,钒钛股份,2.85,1.06,0.03,971119.0,275956306.92,2.13,2.87,2.81,2.84,2.82,1.5,1.05,108.43,2.14,26490664628.0,26466876616.0,-0.35,0.0,-8.36,-1.04
2580,002011,盾安环境,11.41,1.06,0.12,224648.0,257191645.04,3.19,11.65,11.29,11.33,11.29,1.32,2.45,14.05,2.37,12156626837.0,10455121974.0,0.18,0.35,0.8,5.55
2581,301227,森鹰窗业,17.12,1.06,0.18,10802.0,18517952.5,3.36,17.38,16.81,16.94,16.94,0.76,3.18,-37.69,0.96,1630346160.0,580965916.0,0.18,0.29,-5.93,5.68
2582,601968,宝钢包装,4.76,1.06,0.05,65284.0,31050894.0,2.55,4.8,4.68,4.71,4.71,1.59,0.58,29.02,1.36,6072710230.0,5393266468.0,0.0,0.0,-10.19,-3.84
2583,000400,许继电气,25.71,1.06,0.27,200966.0,514863760.11,3.07,25.92,25.14,25.48,25.44,1.33,1.99,21.96,2.37,26195258484.0,25923915144.0,0.0,0.0,-17.25,-6.34
2584,001211,双枪科技,22.9,1.06,0.24,19852.0,45190159.0,3.97,23.32,22.42,22.7,22.66,0.98,2.96,87.37,1.92,1648800000.0,1534221568.0,-0.13,0.26,24.8,18.04
2585,300519,新光药业,13.39,1.06,0.14,25402.0,34093456.6,2.72,13.6,13.24,13.24,13.25,1.58,2.23,42.53,2.62,2142400000.0,1527799000.0,-0.15,-0.07,-8.54,0.9
2586,000751,锌业股份,2.87,1.06,0.03,152481.0,43724152.62,2.11,2.89,2.83,2.85,2.84,1.29,1.08,818.51,1.29,4636859808.0,4046323396.0,0.0,-0.35,-10.03,2.14
2587,600425,青松建化,3.83,1.06,0.04,183613.0,70252806.0,2.37,3.86,3.77,3.78,3.79,1.64,1.33,11.37,0.95,6146015198.0,5280766029.0,-0.26,0.0,-3.28,-2.3
2588,002573,清新环境,3.83,1.06,0.04,86258.0,33009824.0,2.9,3.87,3.76,3.77,3.79,1.42,0.61,68.84,0.86,5455408258.0,5411769621.0,0.26,0.0,-10.3,-3.77
2589,002611,东方精工,12.45,1.06,0.13,2169959.0,2700507682.65,6.66,12.88,12.06,12.2,12.32,1.32,21.65,34.45,3.14,15161190933.0,12477361452.0,0.08,0.24,73.16,27.69
2590,300478,杭州高新,9.58,1.05,0.1,59037.0,56513475.53,4.96,9.77,9.3,9.48,9.48,1.48,4.66,-56.43,15.94,1213527340.0,1213527340.0,-0.21,0.0,-18.4,6.33
2591,300439,美康生物,10.54,1.05,0.11,46150.0,48496593.86,1.92,10.58,10.38,10.42,10.43,1.48,1.58,13.53,1.4,4046831050.0,3074787308.0,0.19,0.38,-4.27,0.86
2592,600613,神奇制药,6.71,1.05,0.07,88594.0,59511575.0,3.01,6.81,6.61,6.63,6.64,1.62,1.85,45.28,1.52,3583620624.0,3216237052.0,0.0,0.0,-16.02,-2.19
2593,688119,中钢洛耐,3.84,1.05,0.04,46354.0,17842348.0,2.63,3.88,3.78,3.8,3.8,1.28,0.81,-542.63,1.42,4320000000.0,2194560000.0,0.26,0.26,-10.9,-1.54
2594,600500,中化国际,3.84,1.05,0.04,288013.0,110216443.0,2.37,3.86,3.77,3.78,3.8,1.49,0.8,-20.02,0.91,13779930597.0,13773015372.0,0.0,0.0,-12.53,-4.48
2595,000537,中绿电,8.64,1.05,0.09,194994.0,168333819.04,1.87,8.71,8.55,8.56,8.55,1.45,0.94,14.63,0.92,17855444321.0,17855395073.0,-0.12,0.0,-14.71,-5.26
2596,000060,中金岭南,4.8,1.05,0.05,426307.0,203851224.98,2.11,4.82,4.72,4.75,4.75,1.31,1.14,16.83,1.34,17940461400.0,17939084400.0,-0.21,0.0,-7.34,2.35
2597,000936,华西股份,7.69,1.05,0.08,482747.0,372104601.78,3.02,7.8,7.57,7.62,7.61,1.18,5.45,39.63,1.31,6813439101.0,6812473622.0,-0.13,-0.13,3.78,-5.88
2598,000995,皇台酒业,14.43,1.05,0.15,155562.0,223483187.19,3.15,14.51,14.06,14.28,14.28,1.18,8.77,84.86,17.61,2559997440.0,2559997440.0,0.07,0.07,-2.5,-12.55
2599,301379,天山电子,22.14,1.05,0.23,64854.0,144339971.09,3.56,22.6,21.82,22.01,21.91,1.8,6.94,22.48,2.31,3141134640.0,2068440570.0,-0.14,-0.05,6.34,9.6
2600,601212,白银有色,2.89,1.05,0.03,561963.0,162242316.0,2.8,2.92,2.84,2.85,2.86,1.24,0.76,-51.61,1.41,21399798337.0,21399798337.0,0.0,0.0,-13.73,3.96
2601,301072,中捷精工,20.23,1.05,0.21,21247.0,43153614.07,3.3,20.65,19.99,20.02,20.02,1.71,3.16,-323.68,2.65,2125258604.0,1358240642.0,0.0,-0.05,-14.96,6.81
2602,688268,华特气体,46.3,1.05,0.48,16204.0,75286532.0,2.97,47.11,45.75,45.9,45.82,1.35,1.35,31.51,3.21,5573834806.0,5566334206.0,-0.15,-0.11,-15.91,0.83
2603,600796,钱江生化,5.79,1.05,0.06,96707.0,55840265.0,2.27,5.83,5.7,5.74,5.73,1.46,3.12,29.2,1.55,5017531585.0,1791876977.0,0.17,0.17,14.65,0.87
2604,301258,富士莱,24.14,1.05,0.25,15213.0,36843957.0,3.01,24.6,23.88,23.88,23.89,1.14,4.49,119.88,1.17,2212913800.0,817670080.0,-0.12,0.0,-11.12,2.2
2605,002194,武汉凡谷,11.59,1.05,0.12,268972.0,311200457.7,2.79,11.72,11.4,11.46,11.47,1.7,5.28,127.55,3.12,7919282492.0,5902017980.0,0.09,0.26,2.29,3.3
2606,688146,中船特气,29.0,1.05,0.3,38130.0,109941409.0,2.44,29.18,28.48,28.7,28.7,2.07,2.67,49.19,2.82,15352941185.0,4135066181.0,-0.03,0.07,-12.91,-0.14
2607,002662,京威股份,3.87,1.04,0.04,249767.0,96449131.64,2.35,3.9,3.81,3.84,3.83,1.66,1.67,13.52,1.36,5805000000.0,5804926857.0,0.0,0.26,8.4,0.0
2608,301151,冠龙节能,15.49,1.04,0.16,25983.0,40073829.02,2.15,15.61,15.28,15.45,15.33,1.64,4.66,87.83,1.29,2638472266.0,863365263.0,0.0,0.13,-3.25,1.97
2609,000410,沈阳机床,6.78,1.04,0.07,201022.0,135900219.78,2.83,6.84,6.65,6.69,6.71,1.67,1.2,-85.18,15.16,13998981968.0,11396610100.0,0.15,0.15,-16.5,-4.64
2610,605365,立达信,15.5,1.04,0.16,28033.0,43461016.0,1.89,15.64,15.35,15.45,15.34,1.38,0.56,20.93,2.12,7781199578.0,7781199578.0,0.13,0.19,-1.77,-1.27
2611,300759,康龙化成,26.26,1.04,0.27,221576.0,583285430.74,2.96,26.65,25.88,25.92,25.99,1.61,1.56,24.63,3.49,46695414487.0,37273039937.0,0.04,0.04,-13.16,2.18
2612,600721,百花医药,6.81,1.04,0.07,141692.0,96473850.0,2.52,6.88,6.71,6.78,6.74,1.57,3.69,81.89,3.53,2615262244.0,2615262244.0,0.15,0.0,-8.84,3.34
2613,300645,正元智慧,15.57,1.04,0.16,55726.0,86470112.3,2.86,15.73,15.29,15.48,15.41,1.07,3.92,165.29,2.15,2212281807.0,2211989870.0,0.19,0.39,-2.75,5.99
2614,300821,东岳硅材,7.79,1.04,0.08,90438.0,70492475.38,2.72,7.88,7.67,7.73,7.71,1.53,0.75,79.14,1.88,9348000000.0,9345664948.0,0.0,0.26,-9.73,0.39
2615,600704,物产中大,4.87,1.04,0.05,567984.0,275471161.0,2.28,4.9,4.79,4.82,4.82,1.4,1.1,8.13,0.69,25287775917.0,25098528935.0,0.0,0.21,-6.7,-3.75
2616,603003,*ST龙宇,4.88,1.04,0.05,35426.0,17239676.0,1.86,4.9,4.81,4.83,4.83,0.88,0.94,-16.76,0.51,1836311470.0,1836311470.0,0.0,0.21,-6.51,0.21
2617,300407,凯发电气,10.74,1.03,0.11,72313.0,77762463.75,4.05,10.94,10.51,10.67,10.63,1.72,2.96,38.55,1.91,3417473295.0,2623353195.0,0.19,0.0,-8.98,5.6
2618,300087,荃银高科,10.74,1.03,0.11,317893.0,339440842.48,3.76,10.88,10.48,10.58,10.63,1.08,3.55,-90.48,5.78,10174343006.0,9622020441.0,0.28,0.09,-22.17,-8.98
2619,300884,狄耐克,11.74,1.03,0.12,182313.0,216327786.28,5.16,12.15,11.55,11.75,11.62,1.49,9.52,127.3,2.29,2980349507.0,2247152062.0,0.0,0.09,10.03,5.01
2620,000037,深南电A,7.83,1.03,0.08,67272.0,52581791.0,2.19,7.87,7.7,7.74,7.75,1.47,1.99,-77.58,3.33,4719631127.0,2653549071.0,0.0,0.26,-19.03,-1.63
2621,601665,齐鲁银行,5.88,1.03,0.06,405193.0,235357174.0,2.58,5.88,5.73,5.81,5.82,1.02,0.84,5.7,0.59,28429788963.0,28429788963.0,0.17,0.17,5.76,7.69
2622,002539,云图控股,7.84,1.03,0.08,99314.0,77592564.0,2.06,7.87,7.71,7.75,7.76,1.25,1.12,10.61,1.09,9468554294.0,6923818070.0,0.13,0.26,-3.09,0.26
2623,688357,建龙微纳,22.55,1.03,0.23,8154.0,18489895.0,2.69,22.85,22.25,22.52,22.32,1.75,0.81,27.96,1.34,2256316897.0,2256316897.0,0.0,-0.13,-10.8,2.83
2624,002741,光华科技,16.67,1.03,0.17,294126.0,487110424.2,3.45,16.85,16.28,16.5,16.5,1.33,8.14,857.81,3.79,7751921908.0,6026725487.0,-0.18,0.06,27.06,0.91
2625,301633,港迪技术,87.38,1.03,0.89,11704.0,102116943.0,2.84,88.3,85.84,86.14,86.49,0.97,8.41,62.88,5.47,4865318400.0,1216329600.0,0.07,0.32,130.31,4.67
2626,002004,华邦健康,3.93,1.03,0.04,335964.0,131562469.28,2.31,3.95,3.86,3.88,3.89,1.17,1.78,12.91,0.77,7781082421.0,7397159986.0,0.26,0.26,-16.56,-13.05
2627,300105,龙源技术,6.88,1.03,0.07,125090.0,85974196.0,2.64,6.95,6.77,6.8,6.81,1.43,2.44,114.17,1.88,3549302698.0,3530909052.0,0.0,-0.15,-6.9,-9.83
2628,300844,山水比德,32.47,1.03,0.33,11300.0,36794416.4,3.02,32.98,32.01,32.14,32.14,1.31,5.02,76.1,2.76,2098860800.0,731062050.0,0.0,0.12,5.49,3.47
